id,name,property_id,host_id,neighborhood_id,zipcode,accommodates,bedrooms,minimum_nights,price,availability_30,availability_90
3377100,Beacon Hill Townhouse near MGH,2,7629859,15,02114,2,1.0,3,$245.00,0,19
11306586,Awesome Location Beacon Hill Studio,2,5618949,15,02114,2,0.0,2,$150.00,2,28
7342359,"Bright, Open 1BR Apt in Beacon Hill",2,32228249,15,02114,2,1.0,1,$250.00,0,0
7996844,Beacon Hill on Charles (#2),2,690922,15,02114,2,1.0,2,$130.00,13,59
14124430,Brand New Beacon Hill Penthouse!,2,21184200,15,02114,7,2.0,1,$250.00,17,75
8471852,Awesome North End Studio,2,6065334,15,02113,1,1.0,1,$120.00,0,1
12143408,Prime Beacon Hill 1BR Condo,2,19035416,15,02108,2,1.0,2,$220.00,9,49
8782592,Spacious 2 Bd Escape in Beacon Hill,2,14587487,15,02108,4,2.0,2,$300.00,0,8
10470115,Historic Beacon Hill 1BRw/Roof Deck,2,51673899,15,02108,3,1.0,2,$199.00,23,80
7635616,"Temple Street By Maverick, Nine",2,22348222,15,02114,2,0.0,7,$155.00,4,34
1886037,Beautiful Penthouse in Beacon Hill,2,1587128,15,02114,4,2.0,7,$230.00,0,0
11343485,Beacon Hill Gem! Spacious One Bedroom,2,4020046,15,02114,3,1.0,1,$159.00,2,2
8537786,Beacon Hill Room Available,6,44948848,15,02114,1,1.0,1,$202.00,30,90
9273978,Beacon Hill -Charles Street Studio,2,814298,15,02114,2,0.0,2,$229.00,10,65
14407094,Modern comfort on Beacon Hill,2,47283683,15,02114,4,1.0,3,$129.00,12,61
14857569,"Hotel-Room w/twin bed, bathroom and free breakfast",5,93035834,15,02114,1,1.0,2,$79.00,0,20
9273395,Spectacular Beacon Hill 1 bedroom,2,814298,15,02114,4,1.0,2,$210.00,2,42
10945774,Historic Beacon Hill Studio Apt.,2,51673899,15,02108,2,0.0,2,$129.00,19,79
13993185,Adorable Beacon Hill One Bedroom,2,83554697,15,02114,4,1.0,2,$200.00,5,46
9274587,Spectacular Beacon Hill 1 bedroom,2,1444340,15,02114,4,1.0,2,$229.00,3,49
6554785,Apartment close to everything!,2,28123912,15,02108,2,0.0,2,$160.00,2,26
2998554,Penthouse w/ a deck in Beacon Hill,2,3462813,15,02114,6,2.0,4,$135.00,4,4
4359160,north slope studio in boston proper,2,324630,15,02114,2,0.0,1,$99.00,0,22
3392423,Room in penthouse apt /Beacon Hill,2,3462813,15,02114,2,1.0,2,$115.00,1,2
14074739,The Red Brick Road,2,17887117,15,02114,2,1.0,2,$175.00,7,25
4489490,"Charles St, Studio Apt, Boston #31",2,20857768,15,02114,2,0.0,4,$229.00,13,73
508017,Beautiful Studio in Beacon Hill,2,2503703,15,02108,2,1.0,3,$199.00,3,28
8170181,Gorgeous Beacon Hill Apartment,2,26303242,15,02114,3,1.0,2,$200.00,0,4
3068453,Large Studio in Theater District,2,2356643,16,02116,3,0.0,1,$133.00,1,26
9934771,Beautiful apt. in downtown Boston,2,15035971,16,02111,3,1.0,1,$120.00,0,0
2821825,[1852-2C]2BRs in Downtown Boston,2,25188,16,02111,4,2.0,30,$329.00,29,89
21891,[1168-2NH]Lux 2BR - Downtown Boston,2,25188,16,02111,4,2.0,3,$349.00,29,89
13686161,Chic 1BR in Downtown Boston,2,12243051,16,02110,4,1.0,3,$209.00,9,69
4759640,Cute studio in Boston Backbay!,2,24559114,16,02114,2,0.0,1,$200.00,0,0
4021522,[1852-N]Lux 2BR - Downtown Boston,2,25188,16,02116,4,2.0,5,$329.00,29,89
9905304,Great Downtown Apt,2,22591136,16,02116,6,2.0,3,$375.00,4,64
3182652,Unique Penthouse in Central Boston,2,2555135,16,02116,5,2.0,1,$350.00,0,0
10742655,1 minute walk to subway station,2,16938558,16,02109,8,1.0,1,$70.00,30,90
13926201,MIT ROOM,2,82576049,16,Unknown,2,1.0,1,$10.00,0,0
3653207,"Back Bay/Downtown Beautiful, Convenient 1 Bedroom",2,18477814,16,02116,2,1.0,1,$250.00,25,85
7240775,[1909-2] 2BR -The Victor-North End,2,25188,16,02114,4,2.0,4,$329.00,0,34
14421910,2-BR Condo 0.4 Miles to Boston's North End AN2,2,4962900,16,02114,5,2.0,2,$119.00,30,90
11357756,"FALL SPECIALS, 20% off sept&Oct",2,56359408,16,02116,3,1.0,2,$202.00,29,89
12211821,Fab Dwntwn Studio Theater & Common,2,5618949,16,02116,3,0.0,2,$158.00,4,48
2747654,Nice Furnished Apt by Theater Distr,2,2356643,16,02116,3,0.0,1,$150.00,0,30
13081090,Sleek 2BR in Downtown Boston,8,12243051,16,02111,4,2.0,3,$279.00,9,49
13216268,Lux 3 floor penthouse with roof deck in Downtown,8,22304512,16,02111,7,3.0,1,$500.00,0,13
7838961,[1852-1NE]Elegant 1BR - Downtown Boston,2,25188,16,02111,2,1.0,7,$269.00,29,89
1240598,Downtown Studio Theater Dist Common,2,2356643,16,02116,2,1.0,1,$152.00,0,29
8799256,A View of Boston Common,2,43959997,16,02111,6,2.0,2,$295.00,5,35
4924009,Small Studio by Theater District,2,2356643,16,02116,3,1.0,1,$128.00,2,24
12069214,Downtown - Boston Common view,2,757253,16,02116,3,0.0,2,$220.00,3,38
497810,"LOCATION, LOCATION, LOCATION",2,2329611,16,02108 02111,8,3.0,1,$334.00,1,33
12365454,"2 bed,1 bath in the Heart of Boston",2,11272292,16,02111,6,2.0,1,$290.00,3,30
9299923,Beacon Hill 1BR near Downtown,3,12243051,16,02108,4,1.0,3,$139.00,1,1
12898806,"Longfellow Place, Lux 1 Bd West End/Beacon Hill",2,22541573,16,02114,2,1.0,10,$220.00,20,80
14335782,ROADTRIP!!! NE/New England!,13,87226338,16,02472,7,0.0,1,$60.00,4,64
6741968,Prestigous Beacon Hill loft apt.,2,28662502,16,02108,4,1.0,1,$239.00,0,25
4275846,Boston Studio Across from Majestic,2,2356643,16,02116,2,0.0,1,$150.00,1,42
13926017,Penthouse near the Commons,2,36981635,16,02116,5,2.0,1,$290.00,0,0
8814532,2BR in the Heart of Boston! LF2,2,4962900,16,02114,5,2.0,2,$153.00,26,86
11336922,Location Location...and Luxury,2,59334069,16,02109,4,1.0,1,$250.00,0,0
14236787,Historic Boston Custom House,2,86576589,16,02109,2,1.0,1,$295.00,0,0
14760955,Beacon Hill & Statehouse | Downtown Boston!,2,1118374,16,02108,3,1.0,1,$204.00,9,59
8420956,Spend your vacation on a yacht.,10,43942636,16,02110,2,1.0,1,$345.00,27,34
8814105,Incredible Downtown Boston! LF3,2,4962900,16,02114,7,3.0,2,$181.00,24,75
14122467,Hotel room in Downtown Boston - amazing location!,12,32088178,16,02110,2,1.0,2,$190.00,0,0
10730,Bright 1bed facing Golden Dome,2,26988,16,02108,3,1.0,6,$150.00,0,0
9796309,"Marriott Custom House, Boston, MA",4,9671845,16,02109,4,1.0,1,$100.00,0,0
14351036,Convenient Stay in Chinatown Boston,2,47486176,16,02111,3,1.0,1,$80.00,15,54
14679817,Boston Financial District,8,25757249,16,02111,3,1.0,1,$139.00,11,65
8325477,"Beacon Hill, Boston",2,43888695,16,02114,2,1.0,5,$275.00,0,32
9680953,+LUXURY BUILDING THAT HAS IT ALL!!!,2,2237819,16,02114,5,1.0,1,$135.00,0,0
10549219,Marriott Custom House,3,54404109,16,02109,4,1.0,4,$250.00,0,0
13793578,Marriott Vacation Club Pulse Boston,12,10896845,16,02109,4,1.0,3,$250.00,0,34
12383703,Dowtown Boston 2BR Apt-Opera House,2,30283594,16,02116,5,2.0,2,$199.00,25,85
5649821,1 MIN TO BOSTON MARATHON,2,28241697,16,02116,4,1.0,3,$300.00,28,88
5371687,"Chic, Stylish 1 BD on Beacon Hill",2,19917804,16,02108,4,1.0,3,$249.00,2,31
8814215,Fantastic Downtown Boston Apt! LF3,2,4962900,16,02114,7,3.0,2,$167.00,25,85
12563549,Penthouse with Full Harbor View,2,34226261,16,02109,3,1.0,1,$400.00,28,88
2715779,MARATHON WEEK AT THE CUSTOM HOUSE,4,178829,16,02109,4,1.0,3,$400.00,0,0
13152370,Best view in town - Boston,2,43959997,16,02111,6,2.0,2,$285.00,5,29
12382239,2BR Luxury Apt - Downtown/West End,2,45824588,16,02114,4,2.0,2,$250.00,0,0
60356,Bookcase 1bd facing Boston Common,3,26988,16,02108,2,1.0,7,$175.00,0,0
1340290,"Single-MGH, Beacon Hill, West End",2,3274255,16,02114,1,1.0,3,$110.00,30,90
11842312,Downtown 1BR on Boston Common,2,12243051,16,02116,2,1.0,3,$179.00,11,54
4977034,Large modern loft with roof deck.,8,25655149,16,02111,4,2.0,2,$400.00,7,44
4075898,"Downtown Crossing, 1 Bed Apt, Boston",2,20857768,16,02108,2,1.0,4,$289.00,10,66
8696200,Downtown Boston Condo Living Room,2,19470226,16,02114,2,1.0,2,$103.00,0,0
8302844,Historic servant's quarters,2,1846434,16,02114,4,0.0,2,$107.00,2,5
9709597,Marriott Custom House,12,49420203,16,02109,4,1.0,4,$400.00,0,0
8432166,Downtown great location 1 BR,2,19834500,16,02116,4,1.0,3,$175.00,0,0
8792552,DOWNTOWN MODERN 2 BED,2,46076242,16,02111,7,2.0,1,$265.00,0,0
12087989,Downtown - on the Boston Common,2,799496,16,02116,3,0.0,2,$220.00,6,41
2547129,"Beautiful open concept,private  one bedroom",2,3137257,16,02108,3,1.0,3,$199.00,5,48
4190704,Studio apartment in heart of boston,2,11272292,16,02111,3,0.0,1,$220.00,5,51
7728499,"Temple Street By Maverick, Eight",2,22348222,16,02114,2,0.0,7,$160.00,1,49
12541136,Gorgeous Apt in the Heart of Boston,2,15588404,16,02108,4,1.0,5,$230.00,0,36
13652746,[1852-1NH]Lux 1BR - Downtown Boston,2,25188,16,02111,2,1.0,5,$209.00,18,78
8563141,Apartment Above Downtown Crossing,2,43959997,16,02111,4,2.0,2,$285.00,5,36
6924700,Stylish Downtown 1 Bedroom,2,20582119,16,02110,4,1.0,1,$265.00,0,0
6596242,Downtown Boston with a view!,2,11792930,16,02111,3,1.0,1,$185.00,0,39
7054912,North Station Luxury Apartment!,2,6223931,16,02114,2,1.0,1,$225.00,0,0
665035,[1218-1NH]1BR At Longfellow Place,2,25188,16,02114,3,1.0,4,$249.00,29,89
10116914,Lux Boston 1BR Apt.- Financial Dist,2,30283594,16,02116,3,1.0,3,$169.00,26,86
9218288,Beacon Hill Apt w/ Roof deck,2,21361004,16,02108,2,1.0,1,$325.00,0,0
12232615,Nice Bedroom in Downtown Boston!,2,17893434,16,02111,2,1.0,1,$250.00,0,0
12363660,"extra 25% OFF!! FUN studio, Fast WiFi",2,56359408,16,02116,3,0.0,2,$206.00,19,79
13723404,Lovely 1BR in Downtown Boston,2,12243051,16,02110,4,1.0,3,$189.00,6,52
11069156,Boston Common Apt (rm #1),2,7069145,16,02111,2,1.0,1,$400.00,0,0
9707238,2BR Corner Apartment - The Victor,2,39237801,16,02114,4,2.0,1,$299.00,0,0
14574734,Luxury high rise apartment building,2,88360952,16,02116,2,1.0,1,$150.00,21,77
14754902,Sunny 1BR in the Theater District,2,12243051,16,02116,4,1.0,3,$209.00,0,0
10117803,Dowtown Boston 2BR Apt+ Indoor Pool,2,30283594,16,02116,5,2.0,3,$199.00,29,89
8792,Large 1 Bed facing State House,2,26988,16,02108,3,1.0,30,$154.00,0,0
10295349,"1 min walk to T, 15 mins to Boston",5,16938558,16,02109,8,1.0,1,$70.00,28,85
13836832,New building,2,81626490,16,02116,4,2.0,10,$199.00,0,0
14897219,Luxury loft in downtown Boston,2,31804748,16,02109,6,2.0,1,$425.00,17,74
14760973,Full size bed in living room with privacy,2,25700968,16,02116,1,1.0,1,$99.00,18,78
9922595,Dowtown Boston 1BR Apt.-Opera House,2,30283594,16,02116,3,1.0,3,$169.00,29,89
14870557,Marriott's Custom House,12,93031650,16,02109,4,1.0,7,$399.00,0,7
12902509,High End Condo 1-BDRM,2,10669839,16,02111,2,1.0,3,$400.00,0,0
11983535,DOWNTOWN BOSTON 2BR APT-OPERA HOUSE,2,30283594,16,02116,5,2.0,2,$199.00,26,86
10117122,Dowtown Boston 2BR Apt.-Opera House,2,30283594,16,02116,5,2.0,3,$199.00,29,89
14760739,Single room in large apt Downtown — Room 2,2,25700968,16,02116,1,1.0,1,$80.00,10,62
2547075,"Bright, new, modern studio in downtown Boston",2,3137257,16,02108,2,0.0,3,$150.00,10,56
2776391,Super cool! Modern  2 bedroom loft ,2,3137257,16,02108,4,2.0,3,$235.00,4,40
891953,"Downtown tri level, 900sq ft 1 bed",2,3137257,16,02108,3,1.0,3,$175.00,8,61
3414993,Gorgeous Condo w Huge Patio Back Bay Boston Common,3,7849580,16,02116,4,1.0,2,$550.00,0,0
973695,Best Location in Boston (1-4),2,1760577,16,02114,4,1.0,10,$250.00,30,90
2481019,Canal Street Indigo: by Spare Suite,2,508268,16,02114,4,1.0,3,$229.00,8,36
8837755,Concierge building  in best area,2,46285032,16,02116,4,2.0,1,$275.00,0,0
6134867,Newly Renovated 2 Bed - Downtown,2,20582119,16,02108,4,2.0,1,$325.00,7,39
11885653,Marriott's Customs House,2,665668,16,02109,4,1.0,1,$135.00,0,0
10705351,Spacious Downtown Boston Loft,2,55316424,16,02122,5,1.0,1,$125.00,3,18
6936712,Beacon Hill top floor sunny studio,3,26988,16,02108,1,0.0,5,$175.00,8,44
13113748,Private room and individual bathroom on 34th floor,2,28464849,16,02114,1,1.0,1,$390.00,0,0
14653823,Luxury Studio with den @ South Station / Downtown,2,7670021,16,02111,3,0.0,3,$160.00,4,4
1873046,Spacious Boston Common 1BD Apt,2,2356643,16,02116,3,1.0,2,$184.00,0,33
12752020,Quasi 1 Bedroom in Luxury Building,2,41100756,16,02114,3,0.0,2,$240.00,2,9
218259,[1168-1NE]Beautiful 1BRs - Washington Street,2,25188,16,02111,2,1.0,3,$269.00,29,89
5953696,Comfortable Loft - Heart of Boston,8,30905023,16,02111,2,1.0,2,$225.00,1,13
6181758,The heart of Downtown,2,31804748,16,02108,4,2.0,1,$310.00,9,28
5215982,Spectacular Boston Common Location,2,26985683,16,02108,2,1.0,2,$285.00,0,0
38579,[1218-2NH]2BR Apartment in Boston,2,25188,16,02114,4,2.0,5,$299.00,29,89
4118162,"Downtown Crossing, 1 Bed Apt, Boston",2,20857768,16,02108,2,1.0,4,$289.00,10,70
6887053,"Chic, luxury condo, Pool, gym",2,18969796,16,02111,2,1.0,1,$190.00,0,0
4303606,In the heart of Boston Rate115-189,5,21851356,16,02116,2,1.0,2,$115.00,5,50
9770560,Downtown Boston Studio 12ftceilings,2,5380487,16,02116,3,0.0,1,$225.00,0,0
13669224,"Beautiful, sunny 1BR apartment in prime location",2,39584749,16,02111,4,1.0,2,$200.00,0,0
70481,Beacon Hill 1bed facing Beacon St,2,26988,16,02108,2,1.0,5,$175.00,0,0
14897997,Stylish 2BR in Downtown Boston,2,12243051,16,02109,4,2.0,3,$249.00,12,12
4510513,"Downtown Crossing, Studio Apt, Boston",2,20857768,16,02108,2,0.0,4,$229.00,6,54
8327907,Harbor side,2,23955944,16,02110,2,1.0,3,$425.00,11,71
11440702,1 Bedroom Luxury North End/Downtown,2,389733,16,02114,4,1.0,1,$200.00,0,0
11866651,3 BR|2.5 BA Renovated House Parking Top Location,1,40946436,16,02116,10,3.0,1,$350.00,4,37
14110129,"wifi,clean,neat,A/C,locker,1 min to train,washer",2,84991497,16,Unknown,3,1.0,1,$299.00,11,66
13980127,1 Bedroom Loft in Leather District,2,5367536,16,02111,2,1.0,1,$350.00,0,0
6181230,[1909-1N]1BR -The Victor-North End,2,25188,16,02114,2,1.0,4,$249.00,5,65
1596470,3-story Luxury in Central Location,1,480310,16,02116,6,2.0,2,$375.00,10,49
8097903,[1909-2N]2BR -The Victor-North End,2,25188,16,02114,4,2.0,4,$329.00,0,34
14421841,Gorgeous Downtown Boston 2-BR Sleeps 5 AN2,2,4962900,16,02114,5,2.0,2,$119.00,27,87
4574921,"2 bed, 2 bath in heart of Boston!",2,11272292,16,02111,6,2.0,1,$300.00,5,37
14421692,Amazing Central Boston 2-BR Condo AN2,2,4962900,16,02114,5,2.0,2,$119.00,30,90
13078148,"Downtown Crossing, Studio Apt, Boston",2,20857768,16,02108,2,0.0,4,$239.00,11,59
1248870,Canal St. 7th Floor by Spare Suite,2,508268,16,02114,4,1.0,3,$219.00,6,35
9425087,Spacious 2BR Apt in Financial Dist,2,45835636,16,02109,4,2.0,5,$365.00,0,0
13275308,Stunning and Spacious in City Center,2,74813179,16,02109,6,2.0,1,$375.00,14,50
13225005,【Boston】中心近【Chinatown】,2,68137928,16,02116,3,1.0,1,$218.00,7,58
2821921,[1852-ST] Lux 2BR-Downtown Boston,2,25188,16,02111,4,2.0,4,$329.00,0,34
14421403,Beautiful spacious Condo by Boston's West-End AN2,2,4962900,16,02114,5,2.0,2,$119.00,30,90
8441187,Downtown luxury apt (living room),2,27450054,16,02108,2,1.0,1,$95.00,18,59
14421304,Amazing 2-BR Boston Condo Sleeps 5 AN2,2,4962900,16,02114,5,2.0,2,$119.00,30,90
10881600,Clean City Center private STUDIO,2,56359408,16,02116,3,1.0,2,$199.00,14,66
14043390,best location best price绝佳地段价格优惠,2,32252660,16,02116,4,1.0,1,$150.00,0,0
14420163,Amazing Downtown Boston Condo. Sleeps 5! 6W2,2,4962900,16,02116,5,2.0,2,$119.00,30,90
13812075,1BR Aptmt in Heart of Dwntn BOS!,2,81301451,16,02109,2,1.0,1,$140.00,4,44
6993585,Huge Loft Downtown - Tons of Light,2,3755714,16,02114,2,1.0,2,$300.00,0,0
14419982,Continent & Comfortable Boston 2-Bedroom 6W2,2,4962900,16,02116,5,2.0,2,$119.00,15,75
9530285,All New & Modern 2BR Apt in Boston,2,20043917,16,02114,4,2.0,1,$300.00,26,86
6686224,Single room in large apt Downtown — Room 1,2,25700968,16,02116,1,1.0,1,$125.00,14,72
14419482,Short Easy Walk to Boston Common 6W2,2,4962900,16,02116,5,2.0,2,$119.00,30,85
13912429,Marriott Custom House,12,18117392,16,02109,4,1.0,1,$300.00,3,22
2410846,"Sunney, Beacon Hill one bedroom",2,3137257,16,02108,2,1.0,14,$150.00,10,54
12830117,Boston Marriott Custom House,4,70018264,16,02109,4,1.0,7,$287.00,3,3
2573685,West End 30th Floor: by Spare Suite,2,508268,16,02114,4,1.0,3,$249.00,4,33
7832890,"Temple Street By Maverick, Seven",2,22348222,16,02114,2,0.0,7,$155.00,3,33
13730500,"Best Boston location, 2BR",2,27293241,16,02110,6,2.0,1,$250.00,0,23
14303099,Located in the heart of Boston downtown,2,40140104,16,02111,4,2.0,3,$325.00,7,44
9111413,Modern 1 bedroom in heart of Boston,2,11272292,16,02111,3,1.0,1,$240.00,0,49
11061030,Boston's Custom House CE's Villa,4,50072079,16,02109,4,1.0,1,$240.00,0,0
12987348,Expansive and Modern City Center,2,71536024,16,02109,6,2.0,1,$375.00,9,34
8340072,"Location, Location and Location",2,43959997,16,02111,4,1.0,2,$225.00,2,46
1966195,Lux Downtown Boston 2BR Apt w/pool,2,9419684,16,02111,5,2.0,3,$389.00,15,38
12815192,Apartment Steps from Boston Common,2,17045533,16,02108,2,1.0,2,$175.00,2,4
7914359,Spacious Downtown Two Bedroom,2,20582119,16,02108,6,2.0,1,$365.00,6,43
820073,"Modern Loft, 1700 SqFt. Location!",8,1911807,16,02111,4,1.0,2,$449.00,20,66
8389735,Luxury Apartment with Amazing Views,2,41456680,16,02116,4,2.0,2,$600.00,0,0
4489588,* New 1 BR Financial District Apt *,2,12776560,16,02110,2,1.0,1,$249.00,0,0
1868124,Lux Downtown Boston 1BR Apt w/pool,2,9419684,16,02111,3,1.0,3,$293.00,27,83
13027627,"Sunny, large private room in an AMAZING location",2,71965368,17,02215,2,1.0,90,$45.00,25,25
67946,[1330-1C] Lux High Rise in Fenway,2,25188,17,02115,3,1.0,3,$249.00,29,89
52423,[1125]Furnished 1BR,2,25188,17,02215,4,2.0,4,$349.00,29,89
54215,[1246-2C]Lux 2BR - Fenway Area,2,25188,17,02215,4,2.0,3,$349.00,29,89
54487,[1246-1C]Beautiful 1BRs - Fenway Area,2,25188,17,02215,3,1.0,3,$309.00,29,89
7414930,Back Bay Condo,3,32823196,17,02115,2,0.0,1,$350.00,30,90
25142,[1246]Beautiful 2BRs - Fenway Area,2,25188,17,02215,4,2.0,3,$349.00,29,89
9364092,"Spacious, great location,",2,24904722,17,02115,2,1.0,3,$158.00,11,65
8152796,A very clean place nearby subway,2,40314351,17,02115,1,1.0,1,$80.00,0,0
6451456,Super big private room,2,33687245,17,02115,1,1.0,1,"$1,372.00",0,0
8955473,Best Apt near Longwood Medical,2,20079643,17,02215,4,2.0,4,$275.00,30,90
8187052,Luxury 2BR Apt. in Boston Fenway,2,30283594,17,02215,5,2.0,3,$319.00,29,89
14852273,Walking to Prudential and Newbury Street ;-),2,10529861,17,02115,1,1.0,2,$140.00,0,0
9127677,Centrally Located Luxury Apartment,2,6584643,17,02115,3,1.0,2,$200.00,0,0
14608495,Nice and clean room in 2 bd apt,2,90512786,17,02215,1,1.0,1,$85.00,7,49
8925974,Large Luxury Apt in Boston's Fenway,2,20079643,17,02215,4,2.0,3,$375.00,30,90
8552387,Bright Back Bay Brownstone,3,28880663,17,02215,4,1.0,1,$225.00,0,0
14660851,1 BR in Fenway,2,91070657,17,02215,2,1.0,1,$100.00,0,15
7211531,"Comfortable, Cozy and Value!",2,15102445,17,02215,2,1.0,2,$67.00,7,58
6923446,Large loft across from Fenway Park!,2,36287718,17,02215,2,1.0,1,$175.00,0,1
39116,Private Room/Perfect Location!,2,167745,17,02215,2,1.0,1,$99.00,0,0
3992208,Take me to Fenway! Boston studio,2,324630,17,02215,4,0.0,1,$99.00,1,18
4577188,Unique Fenway/Back Bay/Copley 1 Bed,2,5618949,17,02215,4,1.0,1,$127.00,24,84
14682588,Be in the Heart of Boston,2,71393113,17,02215,3,1.0,2,$225.00,4,44
14418593,Ultimate Convenience!,2,71393113,17,02215,3,1.0,2,$300.00,9,69
3985462,Renovated One Bedroom in Back Bay,2,9410008,17,02115,3,1.0,3,$199.00,12,40
14486237,Boston @ Its Finest,2,71393113,17,02215,3,1.0,2,$300.00,17,70
14469894,Experience ARTlab Back Bay,2,71393113,17,02215,3,1.0,2,$300.00,18,70
13434817,Two Bedroom Kenmore Square,2,43450256,17,02215,4,2.0,1,$200.00,0,0
14274311,Cozy luxury Apt near prudential Center,2,52580942,17,02115,2,1.0,2,$150.00,0,22
14221294,Amazing Fenway Park Getaway,2,86400771,17,02215,2,1.0,1,$75.00,0,0
1867754,Lux 1BR near Fenway w/WiFi,2,9419684,17,02215,3,1.0,3,$228.00,30,90
14368660,Large Space in Living Room - Commonwealth Avenue,2,69884462,17,02215,1,1.0,1,$99.00,24,84
9125711,Apartment in Fenway,2,10211215,17,02215,2,1.0,1,$99.00,0,0
1695275,Fenway park in view! Boston Studio,2,324630,17,02215,4,1.0,1,$99.00,0,7
11592154,Sunny Riverview Right In Fenway!,2,24120885,17,02215,2,1.0,14,$298.00,0,0
14073235,Entire 2nd Floor of Brownstone Near Fenway,2,15812783,17,02215,3,1.0,2,$200.00,2,21
2915595,Penthouse in the heart of Fenway!,2,14889768,17,02215,2,1.0,1,$299.00,0,0
8249201,Spacious Alcove Studio in Fenway,2,43502861,17,02215,1,0.0,3,$90.00,0,0
5684346,Symphony Studio in Vintage Hotel,2,18494756,17,02115,3,1.0,1,$155.00,0,0
2243499,Lux 1 BR in the Heart of Fenway,2,9419684,17,02215,3,1.0,3,$285.00,30,90
6356533,Lux 2BR by Fenway w/WiFi,2,9419684,17,02215,5,2.0,3,$279.00,19,65
10231714,Fascinating Cozy Apt  with parking,2,52580942,17,02215,4,1.0,1,$140.00,0,0
9452993,Summer at The Heart of Boston,2,14980513,17,02115,2,1.0,7,$60.00,0,0
7650016,Beautiful Studio in Fenway,2,24032418,17,02215,2,0.0,2,$130.00,0,21
8141545,1BR Furnished apt in Boston Fenway,2,30283594,17,02215,3,1.0,3,$189.00,29,89
6240901,"BOSTON, FENWAY, BACKBAY, CAMBRIDGE",2,32373289,17,02115,1,1.0,1,$88.00,6,40
13073078,Beautiful private room in center,2,26648875,17,Unknown,2,1.0,2,$60.00,0,0
6568621,Lux 2BR by Fenway w/WiFi,2,9419684,17,02215,5,2.0,3,$279.00,11,67
3914363,Lux 1BR by Fenway w/WiFi,2,9419684,17,02215,3,1.0,3,$219.00,30,90
12630619,BACKBAY BOSTON,2,68586089,17,02215,3,1.0,3,$140.00,2,24
6453686,Studio apartment in Fenway,2,24732813,17,02215,2,0.0,2,$140.00,4,39
3783090,High End Designer In Great Location,2,13931840,17,02215,2,0.0,3,$160.00,6,50
12826881,"Cosy, Private Bedroom in Boston!",2,18034920,17,02115,1,1.0,1,$75.00,3,3
6027467,Luxury 1BR in Boston/ Fenway Area,2,30283594,17,02215,3,1.0,3,$239.00,29,89
14252020,"Master BR, Street facing in the Heart of Boston!",2,86755107,17,02115,1,1.0,1,$74.00,0,0
14825159,Abigayle's Bed and Breakfast (Single),5,32532791,17,02215,1,1.0,2,$125.00,15,50
1242798,Unique Fenway Loft ,2,1934182,17,02215,2,1.0,2,$135.00,0,0
14595735,Luxury Apartment in Fenway with Park View,2,90540199,17,02115,2,1.0,2,$125.00,9,34
13863190,Moody Studio East – Master Bedroom (BR 1 in plan),3,25796770,17,02115,3,1.0,14,$120.00,0,0
5125723,Beautiful flat steps from BackBay,2,2914305,17,02115,2,1.0,1,$100.00,5,62
9041513,Lux 1BR by Fenway w/wifi,2,9419684,17,02215,4,1.0,3,$219.00,30,90
9845039,Cozy 1-Bedroom in Fenway/Brookline,2,184232,17,02215,4,1.0,1,$100.00,0,0
10995976,Private room at the heart of Boston,2,47492498,17,02215,2,1.0,2,$77.00,2,35
12154150,"Downtown housing, warm and",2,20434629,17,02115,1,1.0,1,$55.00,0,0
12973308,"In the Heart of Back Bay, Boston",2,71393113,17,02215,2,1.0,3,$300.00,7,49
12432623,Cozy private room near Fenway Park,2,33319723,17,02215,2,1.0,1,$85.00,0,0
14824684,Abigayle's Bed and Breakfast 4A (2 twins or king),5,32532791,17,02215,2,1.0,2,$175.00,7,49
14481328,"Boylston Street, Lux 1bd Fenway Cultural District",2,22541573,17,02215,2,1.0,10,$232.00,29,89
13547391,Beautiful Private Room in Kenmore,2,49502551,17,02215,2,1.0,6,$77.00,0,0
13449049,Beautiful  1 br/1 bth apartment in Fenway/Back bay,2,76798281,17,02115,3,1.0,1,$140.00,0,0
6894734,Large bedroom in a two bedroom apt.,2,36128699,17,02115,1,1.0,1,$60.00,0,0
228883,[1330-2] Lux 2BR in The Fenway,2,25188,17,02215,5,2.0,3,$349.00,29,89
11890768,Private Basement King Suite w/ Bath,3,28657432,17,02215,3,1.0,1,$213.00,0,18
4812786,Spacious Modern two bedroom two bath in prime location,2,24456619,17,02215,4,2.0,1,$570.00,30,90
6951829,Lux Furnished 2BR in Boston/ Fenway,2,30283594,17,02215,5,2.0,3,$319.00,29,89
13709190,Cozy room at the heart of Boston,2,47492498,17,02215,2,1.0,2,$89.00,3,46
13266833,Private Room in Back Bay Boston! SEPT 1 - JAN!,2,37703603,17,02115,2,1.0,1,$97.00,3,3
6516588,Modern Apartment in Back Bay Boston,2,34077299,17,02115,3,1.0,1,$175.00,30,90
11087731,Private Room Near Newbury Street,2,26420664,17,02115,4,2.0,1,$100.00,0,0
1863443,Lux 1BR by Fenway w/WiFi,2,9419684,17,02215,3,1.0,3,$219.00,30,90
7220216,Lux 2BR in Fenway w/rooftop lounge,2,9419684,17,02215,5,2.0,3,$429.00,30,86
13544430,Boston University Graduate Students Apartment,2,77937598,17,02215,1,1.0,1,$30.00,0,0
12446656,Comfy sofa bed right in the Fenway,2,12790789,17,02215,2,1.0,1,$80.00,0,0
